序,代码,名称,最新,涨幅%,DDX,DDY,DDZ,5日DDX,5日DDY,10日DDX,10日DDY,连续,5日内,10日内,特大买入%,特大卖出%,特大单净比%,大单买入%,大单卖出%,大单净比%
3971,300563, 神宇股份,48.23,-1.05,-0.634,-1.298,-17.86,-2.523,-4.607,-6.771,-12.984,0,1,2,3.21,5.06,-1.85,21.49,28.94,-7.45
3972,002912, 中新赛克,28.46,-0.56,-0.068,-1.195,-17.87,-0.523,-3.339,-1.14,-3.08,0,1,2,6.53,2.3,4.23,13.71,20.58,-6.87
3973,301138, 华研精机,29.69,0.64,-0.227,-1.248,-17.88,0.099,0.802,0.357,2.769,0,2,4,0,0,0,14,21.59,-7.6
3974,300619, 金银河,24.99,0.08,-0.064,-0.508,-17.9,0.012,0.59,0.1,1.836,0,1,3,3.49,4.64,-1.15,16.96,20.72,-3.77
3975,002995, 天地在线,22.63,-2.79,-0.899,-0.977,-17.92,-6.114,-12.783,-5.992,-7.572,0,0,2,0,10.32,-10.32,17.85,20.58,-2.74
3976,300683, 海特生物,22.9,-0.65,-0.096,-0.152,-17.93,-0.556,-0.776,-0.833,-0.593,0,1,3,0,0,0,12.51,25.39,-12.87
3977,300830, 金现代,9.42,-0.63,-0.177,-1.978,-17.94,-1.588,-10.534,-4.337,-23.274,0,0,1,0,0,0,13.88,18.73,-4.84
3978,000878, 云南铜业,12.59,-1.33,-0.072,-0.117,-17.96,-0.203,0.446,-0.566,0.698,0,3,5,9.53,19.27,-9.74,29.54,27.65,1.89
3979,002892, 科力尔,19,-1.4,-0.988,-1.45,-17.97,0.145,-2.298,-2.673,-7.666,0,2,4,3.95,8.66,-4.71,23.24,28.82,-5.57
3980,603738, 泰晶科技,16.8,-0.88,-0.187,-0.629,-17.98,-0.18,-3.91,-1.118,-3.779,0,2,3,4.3,8.47,-4.17,23.74,26.35,-2.62
3981,600558, 大西洋,4.46,-1.33,-0.203,-0.333,-17.99,-0.332,-1.656,-1.293,-4.205,0,1,1,3.26,8.45,-5.2,13.1,19.72,-6.62
3982,300180, 华峰超纤,6.67,0.6,-0.088,-0.933,-17.99,-0.535,-3.48,-1.399,-3.401,0,1,2,7.18,7.21,-0.03,23.81,26.51,-2.7
3983,603777, 来伊份,14.63,-0.48,-0.323,-0.929,-18.01,-1.875,-4.162,-4.593,-14.104,0,0,0,3.74,8.19,-4.45,15.16,19.84,-4.68
3984,688630, 芯碁微装,67.11,0.25,-0.164,-0.429,-18.01,-1.048,-2.463,-0.232,-2.433,0,0,3,9.32,13.71,-4.39,28.62,30.33,-1.71
3985,688115, 思林杰,38.34,0.05,-0.161,-0.14,-18.02,-0.403,-1.161,-1.897,-1.545,0,1,1,0,0,0,2.19,18.47,-16.28
3986,600503, 华丽家族,2.91,-1.02,-0.457,-0.346,-18.02,-0.482,-2.85,-0.306,-1.214,0,2,4,6.53,13.63,-7.1,17.42,23.63,-6.21
3987,688582, 芯动联科,68.93,-1.64,-0.355,-0.335,-18.02,-0.099,0.24,-0.523,0.057,0,2,4,11.45,17.35,-5.9,29.73,33.54,-3.81
3988,603391, 力聚热能,39.06,0,-0.305,-0.446,-18.03,-2.026,-2.046,-4.059,-3.009,0,1,2,0.32,0.97,-0.65,11.95,24.49,-12.54
3989,603881, 数据港,40.03,-5.79,-1.385,-2.321,-18.04,-2.506,-7.854,-3.94,-12.992,0,2,5,17.84,22.61,-4.77,22.91,25.61,-2.7
3990,301533, 威马农机,32.61,-1.81,-1.019,-5.103,-18.07,-2.143,-3.435,-3.145,-1.943,0,2,3,4.42,1.87,2.55,11.33,21.29,-9.96
3991,300663, 科蓝软件,19.05,0,-0.341,-1.425,-18.08,-0.961,-1.668,-2.492,-1.131,0,1,4,7.3,7.76,-0.46,21.17,26.6,-5.43
3992,000408, 藏格矿业,32.85,-0.73,-0.04,-0.034,-18.08,-0.022,-0.057,-0.341,-0.286,0,1,1,16.33,17.34,-1.01,20.64,30.59,-9.94
3993,002636, 金安国纪,9.76,1.14,-0.113,-1.167,-18.1,0.042,-1.854,-0.543,-3.813,0,1,2,6.03,4.25,1.78,18.25,23.61,-5.35
3994,603080, 新疆火炬,15.63,-1.33,-0.18,0.031,-18.1,-0.37,-0.361,-0.942,-0.859,0,1,1,0.22,14.85,-14.63,11.46,15.74,-4.29
3995,300358, 楚天科技,7.46,0.67,-0.085,-0.78,-18.12,-0.119,-0.355,-0.078,-0.096,0,2,5,2.39,5.21,-2.83,24.42,25.11,-0.69
3996,300006, 莱美药业,3.79,-0.52,-0.143,-0.228,-18.12,-0.563,-2.481,-1.15,-2.733,0,1,2,4.42,6.48,-2.06,16.09,25.43,-9.34
